codigo_ponto;url_detalhe;imagem_origem_url;imagem_local;html_local;updated_at_utc
2900007594;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007594;;;data/raw/html_pocos/2900007594.html;2026-04-10T17:28:16.418597+00:00
2900007595;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007595;;;data/raw/html_pocos/2900007595.html;2026-04-10T17:28:16.816941+00:00
2900007596;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007596;;;data/raw/html_pocos/2900007596.html;2026-04-10T17:28:17.213754+00:00
2900007597;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007597;;;data/raw/html_pocos/2900007597.html;2026-04-10T17:28:17.612053+00:00
2900007598;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007598;;;data/raw/html_pocos/2900007598.html;2026-04-10T17:28:18.010190+00:00
2900007599;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007599;;;data/raw/html_pocos/2900007599.html;2026-04-10T17:28:18.408038+00:00
2900007600;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007600;;;data/raw/html_pocos/2900007600.html;2026-04-10T17:28:18.808554+00:00
2900007601;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007601;;;data/raw/html_pocos/2900007601.html;2026-04-10T17:28:19.207484+00:00
2900007602;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007602;;;data/raw/html_pocos/2900007602.html;2026-04-10T17:28:19.607435+00:00
2900007853;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007853;;;data/raw/html_pocos/2900007853.html;2026-04-10T17:28:20.001238+00:00
2900007854;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007854;;;data/raw/html_pocos/2900007854.html;2026-04-10T17:28:20.401728+00:00
2900007855;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007855;;;data/raw/html_pocos/2900007855.html;2026-04-10T17:28:20.800990+00:00
2900007856;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007856;;;data/raw/html_pocos/2900007856.html;2026-04-10T17:28:21.200677+00:00
2900007857;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007857;;;data/raw/html_pocos/2900007857.html;2026-04-10T17:28:21.597327+00:00
2900007858;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007858;;;data/raw/html_pocos/2900007858.html;2026-04-10T17:28:22.036439+00:00
2900007859;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007859;;;data/raw/html_pocos/2900007859.html;2026-04-10T17:28:22.434395+00:00
2900007860;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007860;;;data/raw/html_pocos/2900007860.html;2026-04-10T17:28:22.833894+00:00
2900007861;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007861;;;data/raw/html_pocos/2900007861.html;2026-04-10T17:28:23.229155+00:00
2900007862;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007862;;;data/raw/html_pocos/2900007862.html;2026-04-10T17:28:23.624101+00:00
2900007863;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007863;;;data/raw/html_pocos/2900007863.html;2026-04-10T17:28:24.014733+00:00
2900007864;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007864;;;data/raw/html_pocos/2900007864.html;2026-04-10T17:28:24.411455+00:00
2900007865;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007865;;;data/raw/html_pocos/2900007865.html;2026-04-10T17:28:24.812600+00:00
2900007866;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007866;;;data/raw/html_pocos/2900007866.html;2026-04-10T17:28:25.213108+00:00
2900007867;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007867;;;data/raw/html_pocos/2900007867.html;2026-04-10T17:28:25.612796+00:00
2900007868;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007868;;;data/raw/html_pocos/2900007868.html;2026-04-10T17:28:26.008169+00:00
2900007869;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007869;;;data/raw/html_pocos/2900007869.html;2026-04-10T17:28:26.407833+00:00
2900007870;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007870;;;data/raw/html_pocos/2900007870.html;2026-04-10T17:28:26.805803+00:00
2900007871;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007871;;;data/raw/html_pocos/2900007871.html;2026-04-10T17:28:27.375205+00:00
2900007872;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007872;;;data/raw/html_pocos/2900007872.html;2026-04-10T17:28:27.774652+00:00
2900021976;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900021976;;;data/raw/html_pocos/2900021976.html;2026-04-10T17:28:28.174312+00:00
2900022425;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022425;;;data/raw/html_pocos/2900022425.html;2026-04-10T17:28:28.576048+00:00
2900022426;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022426;;;data/raw/html_pocos/2900022426.html;2026-04-10T17:28:28.980446+00:00
2900022427;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022427;;;data/raw/html_pocos/2900022427.html;2026-04-10T17:28:29.386734+00:00
2900022428;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022428;;;data/raw/html_pocos/2900022428.html;2026-04-10T17:28:29.789100+00:00
2900022429;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022429;;;data/raw/html_pocos/2900022429.html;2026-04-10T17:28:30.189239+00:00
2900022430;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022430;;;data/raw/html_pocos/2900022430.html;2026-04-10T17:28:30.587850+00:00
2900022431;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022431;;;data/raw/html_pocos/2900022431.html;2026-04-10T17:28:31.032154+00:00
2900023684;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023684;;;data/raw/html_pocos/2900023684.html;2026-04-10T17:28:31.433615+00:00
2900023685;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023685;;;data/raw/html_pocos/2900023685.html;2026-04-10T17:28:31.833502+00:00
2900024322;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024322;;;data/raw/html_pocos/2900024322.html;2026-04-10T17:28:32.233897+00:00
2900024323;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024323;;;data/raw/html_pocos/2900024323.html;2026-04-10T17:28:32.631175+00:00
2900024324;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024324;;;data/raw/html_pocos/2900024324.html;2026-04-10T17:28:33.035439+00:00
2900024325;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024325;;;data/raw/html_pocos/2900024325.html;2026-04-10T17:28:33.436902+00:00
2900024326;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024326;;;data/raw/html_pocos/2900024326.html;2026-04-10T17:28:33.838812+00:00
2900024331;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024331;;;data/raw/html_pocos/2900024331.html;2026-04-10T17:28:34.238401+00:00
2900026335;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900026335;;;data/raw/html_pocos/2900026335.html;2026-04-10T17:28:34.641812+00:00
2900027067;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027067;;;data/raw/html_pocos/2900027067.html;2026-04-10T17:28:35.040919+00:00
2900027068;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027068;;;data/raw/html_pocos/2900027068.html;2026-04-10T17:28:35.442549+00:00
2900027069;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027069;;;data/raw/html_pocos/2900027069.html;2026-04-10T17:28:35.841938+00:00
2900027070;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027070;;;data/raw/html_pocos/2900027070.html;2026-04-10T17:28:36.237641+00:00
2900027071;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027071;;;data/raw/html_pocos/2900027071.html;2026-04-10T17:28:36.630616+00:00
2900027831;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027831;;;data/raw/html_pocos/2900027831.html;2026-04-10T17:28:37.037662+00:00
2900027832;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027832;;;data/raw/html_pocos/2900027832.html;2026-04-10T17:28:37.439736+00:00
2900027833;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027833;;;data/raw/html_pocos/2900027833.html;2026-04-10T17:28:37.830708+00:00
2900027834;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027834;;;data/raw/html_pocos/2900027834.html;2026-04-10T17:28:38.220561+00:00
2900027835;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027835;;;data/raw/html_pocos/2900027835.html;2026-04-10T17:28:38.619549+00:00
2900027836;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027836;;;data/raw/html_pocos/2900027836.html;2026-04-10T17:28:39.018148+00:00
2900027837;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027837;;;data/raw/html_pocos/2900027837.html;2026-04-10T17:28:39.448587+00:00
2900027838;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027838;;;data/raw/html_pocos/2900027838.html;2026-04-10T17:28:39.845937+00:00
2900029433;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029433;;;data/raw/html_pocos/2900029433.html;2026-04-10T17:28:40.240298+00:00
2900029434;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029434;;;data/raw/html_pocos/2900029434.html;2026-04-10T17:28:40.637752+00:00
2900029435;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029435;;;data/raw/html_pocos/2900029435.html;2026-04-10T17:28:41.029832+00:00
2900029436;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029436;;;data/raw/html_pocos/2900029436.html;2026-04-10T17:28:41.419333+00:00
2900029437;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029437;;;data/raw/html_pocos/2900029437.html;2026-04-10T17:28:41.811801+00:00
2900029438;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029438;;;data/raw/html_pocos/2900029438.html;2026-04-10T17:28:42.207046+00:00
2900029439;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029439;;;data/raw/html_pocos/2900029439.html;2026-04-10T17:28:42.599252+00:00
2900030940;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900030940;;;data/raw/html_pocos/2900030940.html;2026-04-10T17:28:43.007011+00:00
2900030941;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900030941;;;data/raw/html_pocos/2900030941.html;2026-04-10T17:28:43.399454+00:00
2900030942;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900030942;;;data/raw/html_pocos/2900030942.html;2026-04-10T17:28:43.791758+00:00
2900030943;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900030943;;;data/raw/html_pocos/2900030943.html;2026-04-10T17:28:44.177729+00:00
2900030944;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900030944;;;data/raw/html_pocos/2900030944.html;2026-04-10T17:28:44.571060+00:00
2900031376;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031376;;;data/raw/html_pocos/2900031376.html;2026-04-10T17:28:44.966756+00:00
2900031377;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031377;;;data/raw/html_pocos/2900031377.html;2026-04-10T17:28:45.355057+00:00
2900031378;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031378;;;data/raw/html_pocos/2900031378.html;2026-04-10T17:28:45.750524+00:00
2900031379;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031379;;;data/raw/html_pocos/2900031379.html;2026-04-10T17:28:46.137996+00:00
2900032326;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900032326;;;data/raw/html_pocos/2900032326.html;2026-04-10T17:28:46.531251+00:00
2900032327;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900032327;;;data/raw/html_pocos/2900032327.html;2026-04-10T17:28:46.924441+00:00
2900032328;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900032328;;;data/raw/html_pocos/2900032328.html;2026-04-10T17:28:47.319449+00:00
2900032329;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900032329;;;data/raw/html_pocos/2900032329.html;2026-04-10T17:28:47.715522+00:00
2900033291;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900033291;;;data/raw/html_pocos/2900033291.html;2026-04-10T17:28:48.104303+00:00
2900033292;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900033292;;;data/raw/html_pocos/2900033292.html;2026-04-10T17:28:48.529577+00:00
2900035673;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900035673;;;data/raw/html_pocos/2900035673.html;2026-04-10T17:28:48.929754+00:00
2900035674;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900035674;;;data/raw/html_pocos/2900035674.html;2026-04-10T17:28:49.335403+00:00
2900035675;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900035675;;;data/raw/html_pocos/2900035675.html;2026-04-10T17:28:49.740706+00:00
2900035766;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900035766;;;data/raw/html_pocos/2900035766.html;2026-04-10T17:28:50.142763+00:00
2900035767;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900035767;;;data/raw/html_pocos/2900035767.html;2026-04-10T17:28:50.539903+00:00
2900005858;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005858;;;data/raw/html_pocos/2900005858.html;2026-04-10T17:28:50.934829+00:00
2900005859;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005859;;;data/raw/html_pocos/2900005859.html;2026-04-10T17:28:51.332104+00:00
2900005860;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005860;;;data/raw/html_pocos/2900005860.html;2026-04-10T17:28:51.732881+00:00
2900005861;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005861;;;data/raw/html_pocos/2900005861.html;2026-04-10T17:28:52.131405+00:00
2900005862;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005862;;;data/raw/html_pocos/2900005862.html;2026-04-10T17:28:52.532054+00:00
2900005874;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005874;;;data/raw/html_pocos/2900005874.html;2026-04-10T17:28:52.928824+00:00
2900005875;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005875;;;data/raw/html_pocos/2900005875.html;2026-04-10T17:28:53.324689+00:00
2900005876;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005876;;;data/raw/html_pocos/2900005876.html;2026-04-10T17:28:53.718773+00:00
2900005877;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005877;;;data/raw/html_pocos/2900005877.html;2026-04-10T17:28:54.115721+00:00
2900005878;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005878;;;data/raw/html_pocos/2900005878.html;2026-04-10T17:28:54.507983+00:00
2900005879;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005879;;;data/raw/html_pocos/2900005879.html;2026-04-10T17:28:54.906307+00:00
2900005880;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005880;;;data/raw/html_pocos/2900005880.html;2026-04-10T17:28:55.298974+00:00
2900005881;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005881;;;data/raw/html_pocos/2900005881.html;2026-04-10T17:28:55.691635+00:00
2900005882;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005882;;;data/raw/html_pocos/2900005882.html;2026-04-10T17:28:56.087512+00:00
2900005883;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005883;;;data/raw/html_pocos/2900005883.html;2026-04-10T17:28:56.481372+00:00
2900005884;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005884;;;data/raw/html_pocos/2900005884.html;2026-04-10T17:28:56.879872+00:00
2900005885;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005885;;;data/raw/html_pocos/2900005885.html;2026-04-10T17:28:57.316479+00:00
2900005886;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005886;;;data/raw/html_pocos/2900005886.html;2026-04-10T17:28:57.715389+00:00
2900005887;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005887;;;data/raw/html_pocos/2900005887.html;2026-04-10T17:28:58.116087+00:00
2900005888;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005888;;;data/raw/html_pocos/2900005888.html;2026-04-10T17:28:58.512766+00:00
2900005889;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005889;;;data/raw/html_pocos/2900005889.html;2026-04-10T17:28:58.912194+00:00
2900005890;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005890;;;data/raw/html_pocos/2900005890.html;2026-04-10T17:28:59.311358+00:00
2900005891;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005891;;;data/raw/html_pocos/2900005891.html;2026-04-10T17:28:59.706283+00:00
2900005892;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005892;;;data/raw/html_pocos/2900005892.html;2026-04-10T17:29:00.104333+00:00
2900022738;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022738;;;data/raw/html_pocos/2900022738.html;2026-04-10T17:29:00.506687+00:00
2900022739;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022739;;;data/raw/html_pocos/2900022739.html;2026-04-10T17:29:00.904392+00:00
2900022740;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022740;;;data/raw/html_pocos/2900022740.html;2026-04-10T17:29:01.308924+00:00
2900022741;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022741;;;data/raw/html_pocos/2900022741.html;2026-04-10T17:29:01.715014+00:00
2900023666;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023666;;;data/raw/html_pocos/2900023666.html;2026-04-10T17:29:02.119574+00:00
2900024319;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024319;;;data/raw/html_pocos/2900024319.html;2026-04-10T17:29:02.525884+00:00
2900024335;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024335;;;data/raw/html_pocos/2900024335.html;2026-04-10T17:29:02.929856+00:00
2900026290;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900026290;;;data/raw/html_pocos/2900026290.html;2026-04-10T17:29:03.341905+00:00
2900027016;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027016;;;data/raw/html_pocos/2900027016.html;2026-04-10T17:29:03.740387+00:00
2900027268;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027268;;;data/raw/html_pocos/2900027268.html;2026-04-10T17:29:04.140219+00:00
2900027269;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027269;;;data/raw/html_pocos/2900027269.html;2026-04-10T17:29:04.533746+00:00
2900027270;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027270;;;data/raw/html_pocos/2900027270.html;2026-04-10T17:29:04.924749+00:00
2900027271;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027271;;;data/raw/html_pocos/2900027271.html;2026-04-10T17:29:05.324479+00:00
2900028928;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900028928;;;data/raw/html_pocos/2900028928.html;2026-04-10T17:29:05.767342+00:00
2900029049;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029049;;;data/raw/html_pocos/2900029049.html;2026-04-10T17:29:06.157511+00:00
2900029050;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029050;;;data/raw/html_pocos/2900029050.html;2026-04-10T17:29:06.546340+00:00
2900029051;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029051;;;data/raw/html_pocos/2900029051.html;2026-04-10T17:29:06.936202+00:00
2900029052;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029052;;;data/raw/html_pocos/2900029052.html;2026-04-10T17:29:07.325335+00:00
2900029349;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029349;;;data/raw/html_pocos/2900029349.html;2026-04-10T17:29:07.717815+00:00
2900029350;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029350;;;data/raw/html_pocos/2900029350.html;2026-04-10T17:29:08.115887+00:00
2900029351;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029351;;;data/raw/html_pocos/2900029351.html;2026-04-10T17:29:08.509055+00:00
2900030852;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900030852;;;data/raw/html_pocos/2900030852.html;2026-04-10T17:29:08.914643+00:00
2900030853;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900030853;;;data/raw/html_pocos/2900030853.html;2026-04-10T17:29:09.315037+00:00
2900031246;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031246;;;data/raw/html_pocos/2900031246.html;2026-04-10T17:29:09.701432+00:00
2900031247;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031247;;;data/raw/html_pocos/2900031247.html;2026-04-10T17:29:10.090975+00:00
2900031248;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031248;;;data/raw/html_pocos/2900031248.html;2026-04-10T17:29:10.476535+00:00
2900031249;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031249;;;data/raw/html_pocos/2900031249.html;2026-04-10T17:29:10.861709+00:00
2900031250;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031250;;;data/raw/html_pocos/2900031250.html;2026-04-10T17:29:11.258349+00:00
2900031251;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031251;;;data/raw/html_pocos/2900031251.html;2026-04-10T17:29:11.648772+00:00
2900031252;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031252;;;data/raw/html_pocos/2900031252.html;2026-04-10T17:29:12.045590+00:00
2900031253;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031253;;;data/raw/html_pocos/2900031253.html;2026-04-10T17:29:12.439988+00:00
2900031254;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031254;;;data/raw/html_pocos/2900031254.html;2026-04-10T17:29:12.827886+00:00
2900001172;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900001172;;;data/raw/html_pocos/2900001172.html;2026-04-10T17:29:13.221089+00:00
2900006638;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006638;;;data/raw/html_pocos/2900006638.html;2026-04-10T17:29:13.622791+00:00
2900006639;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006639;;;data/raw/html_pocos/2900006639.html;2026-04-10T17:29:14.020106+00:00
2900006640;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006640;;;data/raw/html_pocos/2900006640.html;2026-04-10T17:29:14.423134+00:00
2900006641;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006641;;;data/raw/html_pocos/2900006641.html;2026-04-10T17:29:14.820727+00:00
2900006642;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006642;;;data/raw/html_pocos/2900006642.html;2026-04-10T17:29:15.255695+00:00
2900006643;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006643;;;data/raw/html_pocos/2900006643.html;2026-04-10T17:29:15.659597+00:00
2900006644;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006644;;;data/raw/html_pocos/2900006644.html;2026-04-10T17:29:16.060686+00:00
2900006645;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006645;;;data/raw/html_pocos/2900006645.html;2026-04-10T17:29:16.474413+00:00
2900006646;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006646;;;data/raw/html_pocos/2900006646.html;2026-04-10T17:29:16.872608+00:00
2900006647;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006647;;;data/raw/html_pocos/2900006647.html;2026-04-10T17:29:17.267700+00:00
2900006648;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006648;;;data/raw/html_pocos/2900006648.html;2026-04-10T17:29:17.671852+00:00
2900006649;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006649;;;data/raw/html_pocos/2900006649.html;2026-04-10T17:29:18.073923+00:00
2900006650;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006650;;;data/raw/html_pocos/2900006650.html;2026-04-10T17:29:18.472691+00:00
2900006651;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006651;;;data/raw/html_pocos/2900006651.html;2026-04-10T17:29:18.867010+00:00
2900006652;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006652;;;data/raw/html_pocos/2900006652.html;2026-04-10T17:29:19.265988+00:00
2900006653;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006653;;;data/raw/html_pocos/2900006653.html;2026-04-10T17:29:19.664453+00:00
2900006654;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006654;;;data/raw/html_pocos/2900006654.html;2026-04-10T17:29:20.062241+00:00
2900006655;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006655;;;data/raw/html_pocos/2900006655.html;2026-04-10T17:29:20.459750+00:00
2900006656;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006656;;;data/raw/html_pocos/2900006656.html;2026-04-10T17:29:20.853530+00:00
2900006657;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006657;;;data/raw/html_pocos/2900006657.html;2026-04-10T17:29:21.250605+00:00
2900006658;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006658;;;data/raw/html_pocos/2900006658.html;2026-04-10T17:29:21.649312+00:00
2900006659;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006659;;;data/raw/html_pocos/2900006659.html;2026-04-10T17:29:22.043852+00:00
2900006660;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006660;;;data/raw/html_pocos/2900006660.html;2026-04-10T17:29:22.442405+00:00
2900006661;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006661;;;data/raw/html_pocos/2900006661.html;2026-04-10T17:29:22.839819+00:00
2900006662;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006662;;;data/raw/html_pocos/2900006662.html;2026-04-10T17:29:23.239338+00:00
2900006663;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006663;;;data/raw/html_pocos/2900006663.html;2026-04-10T17:29:23.637688+00:00
2900006664;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006664;;;data/raw/html_pocos/2900006664.html;2026-04-10T17:29:24.077372+00:00
2900006665;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006665;;;data/raw/html_pocos/2900006665.html;2026-04-10T17:29:24.475223+00:00
2900006666;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006666;;;data/raw/html_pocos/2900006666.html;2026-04-10T17:29:24.874487+00:00
