codigo_ponto;perfuracao__data;perfuracao__profundidade_final_m;perfuracao__metodo;boca_do_tubo__data;boca_do_tubo__diametro_pol;profundidade_util__data;url_detalhe;html_local;imagem_origem_url;imagem_local;updated_at_utc
2900008303;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008303;data/raw/html_pocos/2900008303.html;;;2026-04-10T17:30:14.994247+00:00
2900008304;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008304;data/raw/html_pocos/2900008304.html;;;2026-04-10T17:30:15.393932+00:00
2900008304;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008304;data/raw/html_pocos/2900008304.html;;;2026-04-10T17:30:15.393932+00:00
2900008305;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008305;data/raw/html_pocos/2900008305.html;;;2026-04-10T17:30:15.793032+00:00
2900008305;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008305;data/raw/html_pocos/2900008305.html;;;2026-04-10T17:30:15.793032+00:00
2900008306;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008306;data/raw/html_pocos/2900008306.html;;;2026-04-10T17:30:16.192750+00:00
2900008306;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008306;data/raw/html_pocos/2900008306.html;;;2026-04-10T17:30:16.192750+00:00
2900008307;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008307;data/raw/html_pocos/2900008307.html;;;2026-04-10T17:30:16.590825+00:00
2900008307;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008307;data/raw/html_pocos/2900008307.html;;;2026-04-10T17:30:16.590825+00:00
2900008308;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008308;data/raw/html_pocos/2900008308.html;;;2026-04-10T17:30:16.993174+00:00
2900008308;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008308;data/raw/html_pocos/2900008308.html;;;2026-04-10T17:30:16.993174+00:00
2900008309;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008309;data/raw/html_pocos/2900008309.html;;;2026-04-10T17:30:17.391004+00:00
2900008309;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008309;data/raw/html_pocos/2900008309.html;;;2026-04-10T17:30:17.391004+00:00
2900008310;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008310;data/raw/html_pocos/2900008310.html;;;2026-04-10T17:30:17.831244+00:00
2900008310;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008310;data/raw/html_pocos/2900008310.html;;;2026-04-10T17:30:17.831244+00:00
2900008311;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008311;data/raw/html_pocos/2900008311.html;;;2026-04-10T17:30:18.232009+00:00
2900008311;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008311;data/raw/html_pocos/2900008311.html;;;2026-04-10T17:30:18.232009+00:00
2900008312;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008312;data/raw/html_pocos/2900008312.html;;;2026-04-10T17:30:18.629519+00:00
2900008312;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008312;data/raw/html_pocos/2900008312.html;;;2026-04-10T17:30:18.629519+00:00
2900008371;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008371;data/raw/html_pocos/2900008371.html;;;2026-04-10T17:30:19.024419+00:00
2900008371;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008371;data/raw/html_pocos/2900008371.html;;;2026-04-10T17:30:19.024419+00:00
2900022490;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022490;data/raw/html_pocos/2900022490.html;;;2026-04-10T17:30:19.422291+00:00
2900022490;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022490;data/raw/html_pocos/2900022490.html;;;2026-04-10T17:30:19.422291+00:00
2900022492;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022492;data/raw/html_pocos/2900022492.html;;;2026-04-10T17:30:19.836113+00:00
2900022492;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022492;data/raw/html_pocos/2900022492.html;;;2026-04-10T17:30:19.836113+00:00
2900022493;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022493;data/raw/html_pocos/2900022493.html;;;2026-04-10T17:30:20.239790+00:00
2900022493;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022493;data/raw/html_pocos/2900022493.html;;;2026-04-10T17:30:20.239790+00:00
2900022494;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022494;data/raw/html_pocos/2900022494.html;;;2026-04-10T17:30:20.639766+00:00
2900022494;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022494;data/raw/html_pocos/2900022494.html;;;2026-04-10T17:30:20.639766+00:00
2900022495;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022495;data/raw/html_pocos/2900022495.html;;;2026-04-10T17:30:21.039823+00:00
2900022495;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022495;data/raw/html_pocos/2900022495.html;;;2026-04-10T17:30:21.039823+00:00
2900022496;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022496;data/raw/html_pocos/2900022496.html;;;2026-04-10T17:30:21.438789+00:00
2900022496;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022496;data/raw/html_pocos/2900022496.html;;;2026-04-10T17:30:21.438789+00:00
2900022498;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022498;data/raw/html_pocos/2900022498.html;;;2026-04-10T17:30:21.840048+00:00
2900022498;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022498;data/raw/html_pocos/2900022498.html;;;2026-04-10T17:30:21.840048+00:00
2900023859;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023859;data/raw/html_pocos/2900023859.html;;;2026-04-10T17:30:22.239788+00:00
2900023859;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023859;data/raw/html_pocos/2900023859.html;;;2026-04-10T17:30:22.239788+00:00
2900024178;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024178;data/raw/html_pocos/2900024178.html;;;2026-04-10T17:30:22.644838+00:00
2900024178;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024178;data/raw/html_pocos/2900024178.html;;;2026-04-10T17:30:22.644838+00:00
2900024330;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024330;data/raw/html_pocos/2900024330.html;;;2026-04-10T17:30:23.053220+00:00
2900024330;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024330;data/raw/html_pocos/2900024330.html;;;2026-04-10T17:30:23.053220+00:00
2900024443;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024443;data/raw/html_pocos/2900024443.html;;;2026-04-10T17:30:23.454049+00:00
2900024443;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024443;data/raw/html_pocos/2900024443.html;;;2026-04-10T17:30:23.454049+00:00
2900026628;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900026628;data/raw/html_pocos/2900026628.html;;;2026-04-10T17:30:23.850137+00:00
2900026628;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900026628;data/raw/html_pocos/2900026628.html;;;2026-04-10T17:30:23.850137+00:00
2900027250;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027250;data/raw/html_pocos/2900027250.html;;;2026-04-10T17:30:24.240490+00:00
2900027250;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027250;data/raw/html_pocos/2900027250.html;;;2026-04-10T17:30:24.240490+00:00
2900027251;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027251;data/raw/html_pocos/2900027251.html;;;2026-04-10T17:30:24.630552+00:00
2900027251;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027251;data/raw/html_pocos/2900027251.html;;;2026-04-10T17:30:24.630552+00:00
2900027252;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027252;data/raw/html_pocos/2900027252.html;;;2026-04-10T17:30:25.020572+00:00
2900027252;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027252;data/raw/html_pocos/2900027252.html;;;2026-04-10T17:30:25.020572+00:00
2900027253;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027253;data/raw/html_pocos/2900027253.html;;;2026-04-10T17:30:25.412578+00:00
2900027253;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027253;data/raw/html_pocos/2900027253.html;;;2026-04-10T17:30:25.412578+00:00
2900027254;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027254;data/raw/html_pocos/2900027254.html;;;2026-04-10T17:30:25.803742+00:00
2900027254;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027254;data/raw/html_pocos/2900027254.html;;;2026-04-10T17:30:25.803742+00:00
2900027255;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027255;data/raw/html_pocos/2900027255.html;;;2026-04-10T17:30:26.196135+00:00
2900027255;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027255;data/raw/html_pocos/2900027255.html;;;2026-04-10T17:30:26.196135+00:00
2900027256;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027256;data/raw/html_pocos/2900027256.html;;;2026-04-10T17:30:26.587285+00:00
2900027256;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027256;data/raw/html_pocos/2900027256.html;;;2026-04-10T17:30:26.587285+00:00
2900027257;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027257;data/raw/html_pocos/2900027257.html;;;2026-04-10T17:30:27.020728+00:00
2900027257;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027257;data/raw/html_pocos/2900027257.html;;;2026-04-10T17:30:27.020728+00:00
2900029120;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029120;data/raw/html_pocos/2900029120.html;;;2026-04-10T17:30:27.413054+00:00
2900029120;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029120;data/raw/html_pocos/2900029120.html;;;2026-04-10T17:30:27.413054+00:00
2900029386;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029386;data/raw/html_pocos/2900029386.html;;;2026-04-10T17:30:27.804807+00:00
2900029386;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029386;data/raw/html_pocos/2900029386.html;;;2026-04-10T17:30:27.804807+00:00
2900029387;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029387;data/raw/html_pocos/2900029387.html;;;2026-04-10T17:30:28.194092+00:00
2900029387;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029387;data/raw/html_pocos/2900029387.html;;;2026-04-10T17:30:28.194092+00:00
2900029966;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029966;data/raw/html_pocos/2900029966.html;;;2026-04-10T17:30:28.581437+00:00
2900029966;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029966;data/raw/html_pocos/2900029966.html;;;2026-04-10T17:30:28.581437+00:00
2900029967;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029967;data/raw/html_pocos/2900029967.html;;;2026-04-10T17:30:28.968356+00:00
2900029967;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029967;data/raw/html_pocos/2900029967.html;;;2026-04-10T17:30:28.968356+00:00
2900029968;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029968;data/raw/html_pocos/2900029968.html;;;2026-04-10T17:30:29.357656+00:00
2900029968;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029968;data/raw/html_pocos/2900029968.html;;;2026-04-10T17:30:29.357656+00:00
2900029969;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029969;data/raw/html_pocos/2900029969.html;;;2026-04-10T17:30:29.747974+00:00
2900029969;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029969;data/raw/html_pocos/2900029969.html;;;2026-04-10T17:30:29.747974+00:00
2900029980;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029980;data/raw/html_pocos/2900029980.html;;;2026-04-10T17:30:30.136816+00:00
2900029980;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029980;data/raw/html_pocos/2900029980.html;;;2026-04-10T17:30:30.136816+00:00
2900031623;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031623;data/raw/html_pocos/2900031623.html;;;2026-04-10T17:30:30.525818+00:00
2900031623;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031623;data/raw/html_pocos/2900031623.html;;;2026-04-10T17:30:30.525818+00:00
2900031624;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031624;data/raw/html_pocos/2900031624.html;;;2026-04-10T17:30:30.915657+00:00
2900031624;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031624;data/raw/html_pocos/2900031624.html;;;2026-04-10T17:30:30.915657+00:00
2900032242;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900032242;data/raw/html_pocos/2900032242.html;;;2026-04-10T17:30:31.301414+00:00
2900032242;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900032242;data/raw/html_pocos/2900032242.html;;;2026-04-10T17:30:31.301414+00:00
2900032243;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900032243;data/raw/html_pocos/2900032243.html;;;2026-04-10T17:30:31.690507+00:00
2900032243;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900032243;data/raw/html_pocos/2900032243.html;;;2026-04-10T17:30:31.690507+00:00
2900032244;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900032244;data/raw/html_pocos/2900032244.html;;;2026-04-10T17:30:32.075250+00:00
2900032244;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900032244;data/raw/html_pocos/2900032244.html;;;2026-04-10T17:30:32.075250+00:00
2900000281;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900000281;data/raw/html_pocos/2900000281.html;;;2026-04-10T17:30:32.766157+00:00
2900000281;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900000281;data/raw/html_pocos/2900000281.html;;;2026-04-10T17:30:32.766157+00:00
2900000505;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900000505;data/raw/html_pocos/2900000505.html;;;2026-04-10T17:30:33.292503+00:00
2900000505;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900000505;data/raw/html_pocos/2900000505.html;;;2026-04-10T17:30:33.292503+00:00
