codigo_ponto;url_detalhe;html_local;imagem_origem_url;imagem_local;updated_at_utc;analises_quimicas__amostra;analises_quimicas__data_da_coleta;analises_quimicas__condutividade_eletrica_s_cm;analises_quimicas__qualidade_da_agua_pt_co;analises_quimicas__sabor_da_agua;analises_quimicas__qualidade_da_agua_odor;analises_quimicas__temperatura_co;analises_quimicas__turbides_ntu;analises_quimicas__solidos_suspensos_mg_l;analises_quimicas__solidos_sedimentaveis_mg_l;analises_quimicas__aspecto_natural;analises_quimicas__parametro;analises_quimicas__unidade
2900007574;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007574;data/raw/html_pocos/2900007574.html;;;2026-04-10T17:28:08.367005+00:00;;;;;;;;;;;;;
2900007574;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007574;data/raw/html_pocos/2900007574.html;;;2026-04-10T17:28:08.367005+00:00;;;;;;;;;;;;;
2900007575;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007575;data/raw/html_pocos/2900007575.html;;;2026-04-10T17:28:08.770289+00:00;;;;;;;;;;;;;
2900007575;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007575;data/raw/html_pocos/2900007575.html;;;2026-04-10T17:28:08.770289+00:00;;;;;;;;;;;;;
2900007576;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007576;data/raw/html_pocos/2900007576.html;;;2026-04-10T17:28:09.170350+00:00;;;;;;;;;;;;;
2900007576;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007576;data/raw/html_pocos/2900007576.html;;;2026-04-10T17:28:09.170350+00:00;;;;;;;;;;;;;
2900007577;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007577;data/raw/html_pocos/2900007577.html;;;2026-04-10T17:28:09.576620+00:00;;;;;;;;;;;;;
2900007577;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007577;data/raw/html_pocos/2900007577.html;;;2026-04-10T17:28:09.576620+00:00;;;;;;;;;;;;;
2900007578;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007578;data/raw/html_pocos/2900007578.html;;;2026-04-10T17:28:09.973874+00:00;;;;;;;;;;;;;
2900007578;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007578;data/raw/html_pocos/2900007578.html;;;2026-04-10T17:28:09.973874+00:00;;;;;;;;;;;;;
2900007579;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007579;data/raw/html_pocos/2900007579.html;;;2026-04-10T17:28:10.372545+00:00;;;;;;;;;;;;;
2900007579;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007579;data/raw/html_pocos/2900007579.html;;;2026-04-10T17:28:10.372545+00:00;;;;;;;;;;;;;
2900007580;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007580;data/raw/html_pocos/2900007580.html;;;2026-04-10T17:28:10.769332+00:00;;;;;;;;;;;;;
2900007580;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007580;data/raw/html_pocos/2900007580.html;;;2026-04-10T17:28:10.769332+00:00;;;;;;;;;;;;;
2900007581;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007581;data/raw/html_pocos/2900007581.html;;;2026-04-10T17:28:11.166900+00:00;;;;;;;;;;;;;
2900007581;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007581;data/raw/html_pocos/2900007581.html;;;2026-04-10T17:28:11.166900+00:00;;;;;;;;;;;;;
2900007582;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007582;data/raw/html_pocos/2900007582.html;;;2026-04-10T17:28:11.567887+00:00;;;;;;;;;;;;;
2900007582;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007582;data/raw/html_pocos/2900007582.html;;;2026-04-10T17:28:11.567887+00:00;;;;;;;;;;;;;
2900007583;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007583;data/raw/html_pocos/2900007583.html;;;2026-04-10T17:28:11.970767+00:00;;;;;;;;;;;;;
2900007583;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007583;data/raw/html_pocos/2900007583.html;;;2026-04-10T17:28:11.970767+00:00;;;;;;;;;;;;;
2900007584;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007584;data/raw/html_pocos/2900007584.html;;;2026-04-10T17:28:12.367684+00:00;;;;;;;;;;;;;
2900007584;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007584;data/raw/html_pocos/2900007584.html;;;2026-04-10T17:28:12.367684+00:00;;;;;;;;;;;;;
2900007585;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007585;data/raw/html_pocos/2900007585.html;;;2026-04-10T17:28:12.766487+00:00;;;;;;;;;;;;;
2900007585;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007585;data/raw/html_pocos/2900007585.html;;;2026-04-10T17:28:12.766487+00:00;;;;;;;;;;;;;
2900007586;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007586;data/raw/html_pocos/2900007586.html;;;2026-04-10T17:28:13.163375+00:00;;;;;;;;;;;;;
2900007586;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007586;data/raw/html_pocos/2900007586.html;;;2026-04-10T17:28:13.163375+00:00;;;;;;;;;;;;;
2900007587;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007587;data/raw/html_pocos/2900007587.html;;;2026-04-10T17:28:13.600085+00:00;;;;;;;;;;;;;
2900007587;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007587;data/raw/html_pocos/2900007587.html;;;2026-04-10T17:28:13.600085+00:00;;;;;;;;;;;;;
2900007588;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007588;data/raw/html_pocos/2900007588.html;;;2026-04-10T17:28:13.996863+00:00;;;;;;;;;;;;;
2900007588;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007588;data/raw/html_pocos/2900007588.html;;;2026-04-10T17:28:13.996863+00:00;;;;;;;;;;;;;
2900007589;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007589;data/raw/html_pocos/2900007589.html;;;2026-04-10T17:28:14.395615+00:00;;;;;;;;;;;;;
2900007589;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007589;data/raw/html_pocos/2900007589.html;;;2026-04-10T17:28:14.395615+00:00;;;;;;;;;;;;;
2900007590;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007590;data/raw/html_pocos/2900007590.html;;;2026-04-10T17:28:14.796437+00:00;;;;;;;;;;;;;
2900007590;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007590;data/raw/html_pocos/2900007590.html;;;2026-04-10T17:28:14.796437+00:00;;;;;;;;;;;;;
2900007591;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007591;data/raw/html_pocos/2900007591.html;;;2026-04-10T17:28:15.203560+00:00;;;;;;;;;;;;;
2900007591;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007591;data/raw/html_pocos/2900007591.html;;;2026-04-10T17:28:15.203560+00:00;;;;;;;;;;;;;
2900007592;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007592;data/raw/html_pocos/2900007592.html;;;2026-04-10T17:28:15.599360+00:00;;;;;;;;;;;;;
2900007592;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007592;data/raw/html_pocos/2900007592.html;;;2026-04-10T17:28:15.599360+00:00;;;;;;;;;;;;;
2900007593;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007593;data/raw/html_pocos/2900007593.html;;;2026-04-10T17:28:16.001166+00:00;;;;;;;;;;;;;
2900007593;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007593;data/raw/html_pocos/2900007593.html;;;2026-04-10T17:28:16.001166+00:00;;;;;;;;;;;;;
2900007594;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007594;data/raw/html_pocos/2900007594.html;;;2026-04-10T17:28:16.403764+00:00;;;;;;;;;;;;;
2900007594;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007594;data/raw/html_pocos/2900007594.html;;;2026-04-10T17:28:16.403764+00:00;;;;;;;;;;;;;
2900007595;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007595;data/raw/html_pocos/2900007595.html;;;2026-04-10T17:28:16.802141+00:00;;;;;;;;;;;;;
2900007595;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007595;data/raw/html_pocos/2900007595.html;;;2026-04-10T17:28:16.802141+00:00;;;;;;;;;;;;;
2900007596;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007596;data/raw/html_pocos/2900007596.html;;;2026-04-10T17:28:17.200116+00:00;;;;;;;;;;;;;
2900007596;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007596;data/raw/html_pocos/2900007596.html;;;2026-04-10T17:28:17.200116+00:00;;;;;;;;;;;;;
2900007597;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007597;data/raw/html_pocos/2900007597.html;;;2026-04-10T17:28:17.597233+00:00;;;;;;;;;;;;;
2900007597;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007597;data/raw/html_pocos/2900007597.html;;;2026-04-10T17:28:17.597233+00:00;;;;;;;;;;;;;
2900007598;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007598;data/raw/html_pocos/2900007598.html;;;2026-04-10T17:28:17.995008+00:00;;;;;;;;;;;;;
2900007598;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007598;data/raw/html_pocos/2900007598.html;;;2026-04-10T17:28:17.995008+00:00;;;;;;;;;;;;;
2900007599;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007599;data/raw/html_pocos/2900007599.html;;;2026-04-10T17:28:18.393241+00:00;;;;;;;;;;;;;
2900007599;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007599;data/raw/html_pocos/2900007599.html;;;2026-04-10T17:28:18.393241+00:00;;;;;;;;;;;;;
2900007600;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007600;data/raw/html_pocos/2900007600.html;;;2026-04-10T17:28:18.793212+00:00;;;;;;;;;;;;;
2900007600;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007600;data/raw/html_pocos/2900007600.html;;;2026-04-10T17:28:18.793212+00:00;;;;;;;;;;;;;
2900007601;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007601;data/raw/html_pocos/2900007601.html;;;2026-04-10T17:28:19.192518+00:00;;;;;;;;;;;;;
2900007601;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007601;data/raw/html_pocos/2900007601.html;;;2026-04-10T17:28:19.192518+00:00;;;;;;;;;;;;;
2900007602;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007602;data/raw/html_pocos/2900007602.html;;;2026-04-10T17:28:19.592250+00:00;;;;;;;;;;;;;
2900007602;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007602;data/raw/html_pocos/2900007602.html;;;2026-04-10T17:28:19.592250+00:00;;;;;;;;;;;;;
2900007853;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007853;data/raw/html_pocos/2900007853.html;;;2026-04-10T17:28:19.988286+00:00;;;;;;;;;;;;;
2900007853;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007853;data/raw/html_pocos/2900007853.html;;;2026-04-10T17:28:19.988286+00:00;;;;;;;;;;;;;
2900007854;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007854;data/raw/html_pocos/2900007854.html;;;2026-04-10T17:28:20.386556+00:00;;;;;;;;;;;;;
2900007854;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007854;data/raw/html_pocos/2900007854.html;;;2026-04-10T17:28:20.386556+00:00;;;;;;;;;;;;;
2900007855;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007855;data/raw/html_pocos/2900007855.html;;;2026-04-10T17:28:20.785783+00:00;;;;;;;;;;;;;
2900007855;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007855;data/raw/html_pocos/2900007855.html;;;2026-04-10T17:28:20.785783+00:00;;;;;;;;;;;;;
2900007856;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007856;data/raw/html_pocos/2900007856.html;;;2026-04-10T17:28:21.185596+00:00;;;;;;;;;;;;;
2900007856;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007856;data/raw/html_pocos/2900007856.html;;;2026-04-10T17:28:21.185596+00:00;;;;;;;;;;;;;
2900007857;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007857;data/raw/html_pocos/2900007857.html;;;2026-04-10T17:28:21.583651+00:00;;;;;;;;;;;;;
2900007857;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007857;data/raw/html_pocos/2900007857.html;;;2026-04-10T17:28:21.583651+00:00;;;;;;;;;;;;;
2900007858;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007858;data/raw/html_pocos/2900007858.html;;;2026-04-10T17:28:22.021325+00:00;;;;;;;;;;;;;
2900007858;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007858;data/raw/html_pocos/2900007858.html;;;2026-04-10T17:28:22.021325+00:00;;;;;;;;;;;;;
2900007859;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007859;data/raw/html_pocos/2900007859.html;;;2026-04-10T17:28:22.419261+00:00;;;;;;;;;;;;;
2900007859;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007859;data/raw/html_pocos/2900007859.html;;;2026-04-10T17:28:22.419261+00:00;;;;;;;;;;;;;
2900007860;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007860;data/raw/html_pocos/2900007860.html;;;2026-04-10T17:28:22.819200+00:00;;;;;;;;;;;;;
2900007860;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007860;data/raw/html_pocos/2900007860.html;;;2026-04-10T17:28:22.819200+00:00;;;;;;;;;;;;;
2900007861;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007861;data/raw/html_pocos/2900007861.html;;;2026-04-10T17:28:23.215584+00:00;;;;;;;;;;;;;
2900007861;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007861;data/raw/html_pocos/2900007861.html;;;2026-04-10T17:28:23.215584+00:00;;;;;;;;;;;;;
2900007862;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007862;data/raw/html_pocos/2900007862.html;;;2026-04-10T17:28:23.611200+00:00;;;;;;;;;;;;;
2900007862;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007862;data/raw/html_pocos/2900007862.html;;;2026-04-10T17:28:23.611200+00:00;;;;;;;;;;;;;
2900007863;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007863;data/raw/html_pocos/2900007863.html;;;2026-04-10T17:28:24.001946+00:00;;;;;;;;;;;;;
2900007863;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007863;data/raw/html_pocos/2900007863.html;;;2026-04-10T17:28:24.001946+00:00;;;;;;;;;;;;;
2900007864;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007864;data/raw/html_pocos/2900007864.html;;;2026-04-10T17:28:24.397784+00:00;;;;;;;;;;;;;
2900007864;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007864;data/raw/html_pocos/2900007864.html;;;2026-04-10T17:28:24.397784+00:00;;;;;;;;;;;;;
2900007865;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007865;data/raw/html_pocos/2900007865.html;;;2026-04-10T17:28:24.797283+00:00;;;;;;;;;;;;;
2900007865;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007865;data/raw/html_pocos/2900007865.html;;;2026-04-10T17:28:24.797283+00:00;;;;;;;;;;;;;
2900007866;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007866;data/raw/html_pocos/2900007866.html;;;2026-04-10T17:28:25.197950+00:00;;;;;;;;;;;;;
2900007866;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007866;data/raw/html_pocos/2900007866.html;;;2026-04-10T17:28:25.197950+00:00;;;;;;;;;;;;;
2900007867;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007867;data/raw/html_pocos/2900007867.html;;;2026-04-10T17:28:25.597611+00:00;;;;;;;;;;;;;
2900007867;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007867;data/raw/html_pocos/2900007867.html;;;2026-04-10T17:28:25.597611+00:00;;;;;;;;;;;;;
2900007868;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007868;data/raw/html_pocos/2900007868.html;;;2026-04-10T17:28:25.994784+00:00;;;;;;;;;;;;;
2900007868;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007868;data/raw/html_pocos/2900007868.html;;;2026-04-10T17:28:25.994784+00:00;;;;;;;;;;;;;
2900007869;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007869;data/raw/html_pocos/2900007869.html;;;2026-04-10T17:28:26.394581+00:00;;;;;;;;;;;;;
2900007869;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007869;data/raw/html_pocos/2900007869.html;;;2026-04-10T17:28:26.394581+00:00;;;;;;;;;;;;;
2900007870;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007870;data/raw/html_pocos/2900007870.html;;;2026-04-10T17:28:26.792151+00:00;;;;;;;;;;;;;
2900007870;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007870;data/raw/html_pocos/2900007870.html;;;2026-04-10T17:28:26.792151+00:00;;;;;;;;;;;;;
2900007871;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007871;data/raw/html_pocos/2900007871.html;;;2026-04-10T17:28:27.361895+00:00;;;;;;;;;;;;;
2900007871;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007871;data/raw/html_pocos/2900007871.html;;;2026-04-10T17:28:27.361895+00:00;;;;;;;;;;;;;
2900007872;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007872;data/raw/html_pocos/2900007872.html;;;2026-04-10T17:28:27.761114+00:00;;;;;;;;;;;;;
2900007872;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007872;data/raw/html_pocos/2900007872.html;;;2026-04-10T17:28:27.761114+00:00;;;;;;;;;;;;;
2900021976;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900021976;data/raw/html_pocos/2900021976.html;;;2026-04-10T17:28:28.159289+00:00;CERB.1-8695/07;02/11/2007;450;0;BOM;NATURAL;0;2,22;0;0;Cristalina;Concentração:;
2900021976;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900021976;data/raw/html_pocos/2900021976.html;;;2026-04-10T17:28:28.159289+00:00;CERB.1-8695/07;02/11/2007;450;0;BOM;NATURAL;0;2,22;0;0;Cristalina;;
2900022425;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022425;data/raw/html_pocos/2900022425.html;;;2026-04-10T17:28:28.560699+00:00;CERB 1-9022/08;29/08/2008;1122;0;BOM;NATURAL;0;3,07;0;0;;;
2900022425;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022425;data/raw/html_pocos/2900022425.html;;;2026-04-10T17:28:28.560699+00:00;CERB 1-9022/08;29/08/2008;1122;0;BOM;NATURAL;0;3,07;0;0;;;
2900022426;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022426;data/raw/html_pocos/2900022426.html;;;2026-04-10T17:28:28.963977+00:00;CERB 1-9030/08;01/09/2008;201;0;BOM;NATURAL;0;0,53;0;0;;;
2900022426;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022426;data/raw/html_pocos/2900022426.html;;;2026-04-10T17:28:28.963977+00:00;CERB 1-9030/08;01/09/2008;201;0;BOM;NATURAL;0;0,53;0;0;;;
